Time,INa,IKr,IKs,Ito1,IK1,IKp,INaCa,INaK,IpCa,ICab,INab,ICa,JDHPR,Jup,Jtrpn,Jtr,Jxfer,IKv43,IKv14,IKv14_K,IKv14_Na,Ito2,Istim,Itot
4.32,-4.6471e-07,2.31871e-05,-0.0296412,-6.71226e-08,0.942442,5.81847e-10,-0.776498,0.152211,0.018342,-0.0495032,-0.159474,0,-0,0.000188323,-0.000102889,0.000161954,7.26169e-05,9.47161e-10,-6.80697e-08,1.3422e-08,-8.14917e-08,-0.0786142,0,0.0192868
4.321,-4.61947e-07,2.13418e-05,-0.0292336,-6.74355e-08,0.939,5.78338e-10,-0.771739,0.15218,0.018299,-0.0495266,-0.159485,0,-0,0.000187652,-0.000102762,0.000161271,7.13935e-05,9.39339e-10,-6.83748e-08,1.34127e-08,-8.17875e-08,-0.103099,0,-0.00358266
4.322,-4.59197e-07,1.96362e-05,-0.0288318,-6.77789e-08,0.935347,5.74629e-10,-0.767085,0.152148,0.0182566,-0.0495499,-0.159498,0,-0,0.000186989,-0.000102507,0.000160677,7.27327e-05,9.32735e-10,-6.87116e-08,1.34049e-08,-8.21165e-08,-0.0891442,0,0.0116624
4.323,-4.53928e-07,1.80126e-05,-0.028469,-6.79266e-08,0.9285,5.67721e-10,-0.762488,0.152086,0.0182136,-0.0495761,-0.15952,0,-0,0.000186319,-0.000102402,0.00015996,6.92224e-05,9.19393e-10,-6.8846e-08,1.3293e-08,-8.2139e-08,-0.0839441,0,0.0148198
4.324,-4.5008e-07,1.65639e-05,-0.0280943,-6.81549e-08,0.923446,5.6266e-10,-0.757832,0.15204,0.0181702,-0.049601,-0.159537,0,-0,0.000185643,-0.000102362,0.000159273,7.03348e-05,9.08934e-10,-6.90638e-08,1.32334e-08,-8.22972e-08,-0.0804773,0,0.0181302
4.325,-4.44356e-07,1.51843e-05,-0.027746,-6.82437e-08,0.915864,5.55125e-10,-0.753361,0.151971,0.0181276,-0.0496276,-0.159563,0,-0,0.000184979,-0.000102165,0.000158664,7.05434e-05,8.94411e-10,-6.91381e-08,1.30958e-08,-8.22338e-08,-0.0840245,0,0.0116556
4.326,-4.37405e-07,1.38886e-05,-0.0274178,-6.82249e-08,0.906396,5.45814e-10,-0.749025,0.151885,0.0180856,-0.0496556,-0.159594,0,-0,0.000184322,-0.000101879,0.000158077,6.99301e-05,8.76614e-10,-6.91015e-08,1.29007e-08,-8.20022e-08,-0.0578081,0,0.0328795
4.327,-4.31938e-07,1.27479e-05,-0.0270782,-6.82752e-08,0.899017,5.38632e-10,-0.74475,0.151819,0.0180443,-0.0496813,-0.159619,0,-0,0.000183677,-0.000101544,0.000157555,7.22061e-05,8.61519e-10,-6.91367e-08,1.27617e-08,-8.18985e-08,-0.0701093,0,0.0176549
4.328,-4.28588e-07,1.17429e-05,-0.0267175,-6.84929e-08,0.894439,5.34209e-10,-0.740633,0.151778,0.0180048,-0.0497038,-0.159634,0,-0,0.00018306,-0.000100916,0.000157181,7.34749e-05,8.52755e-10,-6.93457e-08,1.27102e-08,-8.20559e-08,-0.0806534,0,0.00689209
4.329,-4.25801e-07,1.08335e-05,-0.0263597,-6.87692e-08,0.890389,5.30316e-10,-0.736639,0.151742,0.0179665,-0.0497253,-0.159647,0,-0,0.000182459,-0.000100207,0.000156848,7.49515e-05,8.45637e-10,-6.96148e-08,1.26798e-08,-8.22946e-08,-0.0596315,0,0.0281051
4.33,-4.20426e-07,9.9491e-06,-0.0260323,-6.88231e-08,0.882903,5.23171e-10,-0.732859,0.151675,0.0179291,-0.0497492,-0.159672,0,-0,0.000181872,-9.93351e-05,0.000156563,7.52232e-05,8.31655e-10,-6.96548e-08,1.25404e-08,-8.21952e-08,-0.0737036,0,0.0105005
4.331,-4.17554e-07,9.18391e-06,-0.0256827,-6.90652e-08,0.878842,5.19322e-10,-0.728924,0.151639,0.0178908,-0.0497706,-0.159685,0,-0,0.000181273,-9.86955e-05,0.000156139,7.45294e-05,8.2377e-10,-6.9889e-08,1.2503e-08,-8.2392e-08,-0.0772367,0,0.00708085
4.332,-4.16814e-07,8.51266e-06,-0.0253134,-6.94952e-08,0.877757,5.18297e-10,-0.7248,0.15163,0.0178511,-0.0497901,-0.159689,0,-0,0.000180655,-9.82932e-05,0.000155564,7.10122e-05,8.21918e-10,-7.03171e-08,1.25583e-08,-8.28755e-08,-0.0825095,0,0.00514459
4.333,-4.13751e-07,7.85845e-06,-0.0249764,-6.97399e-08,0.873207,5.14014e-10,-0.720546,0.15159,0.0178092,-0.0498136,-0.159703,0,-0,0.000180003,-9.8252e-05,0.000154808,6.83761e-05,8.14029e-10,-7.05539e-08,1.25112e-08,-8.30651e-08,-0.0579518,0,0.0296228
4.334,-4.11093e-07,7.26667e-06,-0.0246387,-6.9998e-08,0.869434,5.1048e-10,-0.716142,0.151557,0.0177657,-0.0498371,-0.159716,0,-0,0.000179329,-9.8456e-05,0.000153923,6.36942e-05,8.06967e-10,-7.0805e-08,1.24815e-08,-8.32865e-08,-0.0790473,0,0.00938241
4.335,-4.0824e-07,6.71944e-06,-0.0243097,-7.02423e-08,0.865178,5.06512e-10,-0.711528,0.151519,0.0177197,-0.0498622,-0.15973,0,-0,0.000178619,-9.90163e-05,0.000152866,5.98947e-05,7.99583e-10,-7.10419e-08,1.24396e-08,-8.34816e-08,-0.0667722,0,0.0222213
4.336,-4.0581e-07,6.22048e-06,-0.0239781,-7.05166e-08,0.86162,5.03212e-10,-0.706934,0.151488,0.0176737,-0.0498866,-0.159741,0,-0,0.000177909,-9.9485e-05,0.000151947,6.0258e-05,7.93304e-10,-7.13099e-08,1.24166e-08,-8.37265e-08,-0.0738203,0,0.0164277
4.337,-4.024e-07,5.74446e-06,-0.0236577,-7.07064e-08,0.856495,4.98481e-10,-0.702346,0.151443,0.0176271,-0.0499127,-0.159758,0,-0,0.000177189,-9.99091e-05,0.000151032,6.08287e-05,7.84341e-10,-7.14908e-08,1.23474e-08,-8.38382e-08,-0.0703317,0,0.0195644
4.338,-3.99073e-07,5.3107e-06,-0.023342,-7.08886e-08,0.85149,4.93891e-10,-0.697979,0.151399,0.0175824,-0.0499377,-0.159774,0,-0,0.000176496,-0.000100031,0.00015027,6.10246e-05,7.75413e-10,-7.1664e-08,1.22793e-08,-8.39433e-08,-0.0668398,0,0.0226033
4.339,-3.93913e-07,4.89594e-06,-0.0230522,-7.08964e-08,0.843635,4.8674e-10,-0.693781,0.151329,0.0175385,-0.0499648,-0.1598,0,-0,0.000175813,-0.000100047,0.000149563,6.11756e-05,7.6205e-10,-7.16584e-08,1.21252e-08,-8.37836e-08,-0.0615986,0,0.0243093
4.34,-3.89124e-07,4.51891e-06,-0.0227617,-7.09196e-08,0.836269,4.80097e-10,-0.689622,0.151263,0.0174947,-0.0499913,-0.159824,0,-0,0.000175134,-0.000100007,0.000148876,6.06501e-05,7.4947e-10,-7.16691e-08,1.19843e-08,-8.36534e-08,-0.0651537,0,0.0176785
4.341,-3.86496e-07,4.19146e-06,-0.0224509,-7.11286e-08,0.832169,4.76426e-10,-0.685482,0.151227,0.0174516,-0.0500147,-0.159837,0,-0,0.000174464,-9.98418e-05,0.000148261,6.18037e-05,7.42105e-10,-7.18707e-08,1.19388e-08,-8.38095e-08,-0.0651733,0,0.0178941
4.342,-3.8377e-07,3.89226e-06,-0.0221471,-7.1323e-08,0.827989,4.72701e-10,-0.681484,0.151191,0.0174097,-0.0500376,-0.159851,0,-0,0.000173812,-9.9548e-05,0.000147695,6.17816e-05,7.34824e-10,-7.20578e-08,1.18891e-08,-8.3947e-08,-0.0775271,0,0.0055463
4.343,-3.80027e-07,3.60884e-06,-0.0218609,-7.14308e-08,0.821896,4.67304e-10,-0.677469,0.151137,0.0173669,-0.0500626,-0.159871,0,-0,0.000173147,-9.94106e-05,0.000147017,5.9406e-05,7.25088e-10,-7.21559e-08,1.1788e-08,-8.39439e-08,-0.059934,0,0.0212062
4.344,-3.7766e-07,3.35818e-06,-0.0215615,-7.16575e-08,0.818084,4.63948e-10,-0.673367,0.151104,0.0173234,-0.0500859,-0.159883,0,-0,0.000172472,-9.93298e-05,0.000146317,5.81238e-05,7.18627e-10,-7.23761e-08,1.17507e-08,-8.41268e-08,-0.0564241,0,0.0251929
4.345,-3.74702e-07,3.12511e-06,-0.0212728,-7.18176e-08,0.813422,4.59865e-10,-0.669265,0.151063,0.0172795,-0.0501101,-0.159898,0,-0,0.000171791,-9.93348e-05,0.000145574,5.66886e-05,7.10842e-10,-7.25285e-08,1.16859e-08,-8.42143e-08,-0.0740818,0,0.00713925
4.346,-3.71568e-07,2.9098e-06,-0.0209926,-7.19589e-08,0.808225,4.5534e-10,-0.665127,0.151018,0.0172347,-0.0501351,-0.159915,0,-0,0.000171098,-9.94695e-05,0.000144771,5.5007e-05,7.02512e-10,-7.26615e-08,1.16077e-08,-8.42692e-08,-0.0582291,0,0.0220818
4.347,-3.68881e-07,2.71428e-06,-0.0207088,-7.21292e-08,0.803865,4.51565e-10,-0.660887,0.15098,0.0171888,-0.0501599,-0.159929,0,-0,0.000170387,-9.97169e-05,0.000143874,5.13597e-05,6.95049e-10,-7.28242e-08,1.15503e-08,-8.43746e-08,-0.0670729,0,0.0132785
4.348,-3.65432e-07,2.53039e-06,-0.0204398,-7.22346e-08,0.798016,4.46532e-10,-0.656591,0.150928,0.0171416,-0.0501865,-0.159948,0,-0,0.000169659,-0.000100144,0.000142924,5.05844e-05,6.86308e-10,-7.29209e-08,1.14541e-08,-8.43751e-08,-0.0547405,0,0.0241825
4.349,-3.63023e-07,2.36721e-06,-0.020162,-7.24237e-08,0.794005,4.43101e-10,-0.65232,0.150894,0.0170947,-0.0502114,-0.159961,0,-0,0.000168935,-0.000100456,0.00014205,4.96943e-05,6.79644e-10,-7.31034e-08,1.14064e-08,-8.45098e-08,-0.0600554,0,0.0192855
4.35,-3.61517e-07,2.22281e-06,-0.0198801,-7.26972e-08,0.791553,4.41012e-10,-0.648182,0.150873,0.0170494,-0.0502344,-0.159968,0,-0,0.000168233,-0.000100558,0.000141311,5.15095e-05,6.75417e-10,-7.33726e-08,1.14017e-08,-8.47744e-08,-0.0741992,0,0.00701313
4.351,-3.59395e-07,2.08397e-06,-0.0196042,-7.29312e-08,0.787847,4.37866e-10,-0.644007,0.150841,0.017003,-0.0502587,-0.15998,0,-0,0.000167515,-0.00010066,0.000140516,5.01966e-05,6.69991e-10,-7.36012e-08,1.13666e-08,-8.49678e-08,-0.0565478,0,0.0252939
4.352,-3.5573e-07,1.94972e-06,-0.0193481,-7.29907e-08,0.781551,4.32553e-10,-0.640116,0.150786,0.0169588,-0.0502843,-0.160001,0,-0,0.000166828,-0.000100452,0.000139931,5.19892e-05,6.6029e-10,-7.3651e-08,1.12546e-08,-8.49056e-08,-0.0548055,0,0.0247427
4.353,-3.52883e-07,1.83223e-06,-0.0190909,-7.30976e-08,0.776811,4.28579e-10,-0.63638,0.150745,0.0169165,-0.0503076,-0.160016,0,-0,0.000166169,-0.000100099,0.000139424,5.29284e-05,6.52297e-10,-7.37499e-08,1.118e-08,-8.49299e-08,-0.077815,0,0.000863913
4.354,-3.50426e-07,1.72525e-06,-0.0188356,-7.3266e-08,0.772435,4.2493e-10,-0.632817,0.150707,0.0168758,-0.0503299,-0.16003,0,-0,0.000165535,-9.95215e-05,0.000139037,5.61999e-05,6.46073e-10,-7.39121e-08,1.11218e-08,-8.50339e-08,-0.0672249,0,0.0107814
4.355,-3.47099e-07,1.62341e-06,-0.0185922,-7.33213e-08,0.766563,4.20064e-10,-0.629363,0.150656,0.0168358,-0.0503531,-0.160049,0,-0,0.000164911,-9.88965e-05,0.000138615,5.45128e-05,6.36944e-10,-7.39582e-08,1.10181e-08,-8.49763e-08,-0.0637136,0,0.0119856
4.356,-3.43891e-07,1.52851e-06,-0.0183471,-7.33984e-08,0.760725,4.15259e-10,-0.625803,0.150605,0.0167944,-0.0503768,-0.160067,0,-0,0.000164266,-9.83932e-05,0.000138136,5.47391e-05,6.28585e-10,-7.40269e-08,1.09188e-08,-8.49457e-08,-0.0424934,0,0.0310378
4.357,-3.40967e-07,1.44247e-06,-0.0181008,-7.34848e-08,0.755553,4.11031e-10,-0.622369,0.15056,0.0167543,-0.0503994,-0.160084,0,-0,0.000163641,-9.77102e-05,0.000137784,5.67981e-05,6.20508e-10,-7.41053e-08,1.08336e-08,-8.49388e-08,-0.05845,0,0.0134654
4.358,-3.37581e-07,1.36132e-06,-0.0178636,-7.35205e-08,0.749318,4.05968e-10,-0.619094,0.150506,0.0167156,-0.0504223,-0.160104,0,-0,0.000163035,-9.68862e-05,0.000137482,5.75325e-05,6.11481e-10,-7.4132e-08,1.07213e-08,-8.48534e-08,-0.0443,0,0.0247571
4.359,-3.36635e-07,1.29592e-06,-0.0176063,-7.3809e-08,0.747795,4.04737e-10,-0.61573,0.150494,0.0166767,-0.0504413,-0.160108,0,-0,0.000162428,-9.61611e-05,0.000137131,5.8354e-05,6.08438e-10,-7.44175e-08,1.07342e-08,-8.51517e-08,-0.0762042,0,-0.00512382
4.36,-3.34571e-07,1.23127e-06,-0.0173657,-7.40024e-08,0.743799,4.01518e-10,-0.612635,0.15046,0.0166402,-0.0504613,-0.160121,0,-0,0.000161855,-9.51623e-05,0.00013694,6.15683e-05,6.03418e-10,-7.46058e-08,1.06869e-08,-8.52928e-08,-0.0478627,0,0.0224534
4.361,-3.32066e-07,1.17079e-06,-0.0171314,-7.41199e-08,0.739247,3.97869e-10,-0.609627,0.15042,0.0166043,-0.0504814,-0.160135,0,-0,0.000161292,-9.41353e-05,0.000136722,6.15103e-05,5.96474e-10,-7.47164e-08,1.06181e-08,-8.53344e-08,-0.0656108,0,0.00328655
4.362,-3.31703e-07,1.12143e-06,-0.0168802,-7.44849e-08,0.738598,3.97351e-10,-0.606571,0.150416,0.0165686,-0.0504982,-0.160137,0,-0,0.000160733,-9.31318e-05,0.00013648,6.13747e-05,5.95273e-10,-7.50801e-08,1.06576e-08,-8.57378e-08,-0.0727072,0,-0.00121026
4.363,-3.31581e-07,1.07628e-06,-0.0166301,-7.48899e-08,0.738282,3.97099e-10,-0.603346,0.150414,0.0165308,-0.0505157,-0.160138,0,-0,0.000160144,-9.24424e-05,0.000136057,5.92732e-05,5.94845e-10,-7.54848e-08,1.07092e-08,-8.61939e-08,-0.0620685,0,0.0125289
4.364,-3.31498e-07,1.0354e-06,-0.0163849,-7.52993e-08,0.738183,3.9702e-10,-0.600054,0.150414,0.0164921,-0.0505335,-0.160138,0,-0,0.000159542,-9.19671e-05,0.00013556,5.80289e-05,5.94811e-10,-7.58941e-08,1.07654e-08,-8.66595e-08,-0.0744827,0,0.00349634
4.365,-3.2962e-07,9.92594e-07,-0.0161603,-7.55012e-08,0.734573,3.94143e-10,-0.596741,0.150383,0.016452,-0.0505547,-0.16015,0,-0,0.000158921,-9.16898e-05,0.000134953,5.61268e-05,5.89909e-10,-7.60911e-08,1.07252e-08,-8.68162e-08,-0.0603109,0,0.0174923
4.366,-3.24479e-07,9.44333e-07,-0.0159684,-7.52936e-08,0.724754,3.86383e-10,-0.593576,0.150298,0.016412,-0.0505809,-0.160181,0,-0,0.000158301,-9.14222e-05,0.000134366,5.58956e-05,5.76369e-10,-7.587e-08,1.05103e-08,-8.63802e-08,-0.044377,0,0.0267819
4.367,-3.21982e-07,9.06708e-07,-0.0157553,-7.53683e-08,0.720081,3.82721e-10,-0.590431,0.150258,0.0163733,-0.0506024,-0.160196,0,-0,0.000157699,-9.10074e-05,0.000133927,5.90011e-05,5.69286e-10,-7.59376e-08,1.04326e-08,-8.63702e-08,-0.0621482,0,0.00757962
4.368,-3.1977e-07,8.72333e-07,-0.0155425,-7.54842e-08,0.715823,3.79401e-10,-0.587361,0.150221,0.0163354,-0.0506231,-0.160209,0,-0,0.000157109,-9.04918e-05,0.000133489,5.83108e-05,5.63311e-10,-7.60475e-08,1.03686e-08,-8.64161e-08,-0.0692716,0,-0.000627247
4.369,-3.1927e-07,8.44809e-07,-0.0153189,-7.58096e-08,0.714833,3.78632e-10,-0.584156,0.150214,0.0162964,-0.0506417,-0.160212,0,-0,0.000156504,-9.01682e-05,0.000132905,5.42772e-05,5.6187e-10,-7.63714e-08,1.03943e-08,-8.67658e-08,-0.0675001,0,0.00351466
4.37,-3.17398e-07,8.15863e-07,-0.0151105,-7.59801e-08,0.711052,3.75702e-10,-0.580737,0.150182,0.0162539,-0.0506641,-0.160224,0,-0,0.000155849,-9.0302e-05,0.000132074,5.0242e-05,5.57053e-10,-7.65371e-08,1.03464e-08,-8.68836e-08,-0.0479733,0,0.0227788
4.371,-3.14009e-07,7.85571e-07,-0.0149189,-7.59422e-08,0.704321,3.70519e-10,-0.577245,0.150124,0.0162095,-0.0506897,-0.160245,0,-0,0.000155167,-9.06868e-05,0.000131143,4.7575e-05,5.47972e-10,-7.64902e-08,1.02153e-08,-8.67055e-08,-0.0391078,0,0.0284475
4.372,-3.12194e-07,7.6114e-07,-0.0147164,-7.60812e-08,0.700771,3.67801e-10,-0.573686,0.150094,0.0161648,-0.0507129,-0.160256,0,-0,0.00015448,-9.10905e-05,0.000130245,4.63278e-05,5.42787e-10,-7.6624e-08,1.01675e-08,-8.67915e-08,-0.051564,0,0.016094
4.373,-3.10423e-07,7.38349e-07,-0.0145166,-7.62387e-08,0.697168,3.65056e-10,-0.570089,0.150063,0.0161194,-0.0507364,-0.160268,0,-0,0.000153781,-9.15419e-05,0.000129316,4.45589e-05,5.3822e-10,-7.67769e-08,1.01213e-08,-8.68982e-08,-0.0462414,0,0.0214998
4.374,-3.0853e-07,7.17021e-07,-0.0143201,-7.63623e-08,0.693443,3.62228e-10,-0.566514,0.150032,0.0160739,-0.0507601,-0.160279,0,-0,0.000153081,-9.1959e-05,0.000128444,4.45553e-05,5.32844e-10,-7.68951e-08,1.00681e-08,-8.69632e-08,-0.0658222,0,0.00185348
4.375,-3.06671e-07,6.96851e-07,-0.0141231,-7.65053e-08,0.689651,3.59363e-10,-0.56311,0.149999,0.0160302,-0.050783,-0.160291,0,-0,0.000152407,-9.20024e-05,0.000127799,4.75229e-05,5.27939e-10,-7.70333e-08,1.00163e-08,-8.70496e-08,-0.0587218,0,0.00865228
4.376,-3.04606e-07,6.77841e-07,-0.0139342,-7.66049e-08,0.685413,3.56176e-10,-0.559929,0.149963,0.015989,-0.0508051,-0.160304,0,-0,0.000151768,-9.18136e-05,0.000127233,4.71931e-05,5.22225e-10,-7.71271e-08,9.95054e-09,-8.70776e-08,-0.0605191,0,0.00587358
4.377,-3.03742e-07,6.62722e-07,-0.013739,-7.68608e-08,0.68364,3.54847e-10,-0.556774,0.149949,0.0159485,-0.0508249,-0.16031,0,-0,0.00015114,-9.156e-05,0.000126716,4.79735e-05,5.19871e-10,-7.73807e-08,9.95061e-09,-8.73313e-08,-0.0640869,0,0.00380282
4.378,-3.03751e-07,6.50589e-07,-0.0135388,-7.72297e-08,0.68375,3.54931e-10,-0.553662,0.149951,0.0159088,-0.0508428,-0.160309,0,-0,0.000150523,-9.12037e-05,0.000126243,4.83054e-05,5.19682e-10,-7.77494e-08,1.00001e-08,-8.77494e-08,-0.0818882,0,-0.0106308
4.379,-3.02015e-07,6.35471e-07,-0.0133572,-7.73879e-08,0.679942,3.52086e-10,-0.550663,0.149919,0.0158693,-0.0508637,-0.160321,0,-0,0.00014991,-9.08313e-05,0.000125771,4.83814e-05,5.15344e-10,-7.79032e-08,9.94941e-09,-8.78527e-08,-0.0498582,0,0.0206666
4.38,-2.9962e-07,6.20191e-07,-0.0131825,-7.74276e-08,0.674997,3.48411e-10,-0.547796,0.149877,0.0158311,-0.050885,-0.160337,0,-0,0.000149316,-9.03205e-05,0.000125392,5.06799e-05,5.08767e-10,-7.79364e-08,9.86247e-09,-8.77989e-08,-0.055219,0,0.0132859
4.381,-2.99245e-07,6.10009e-07,-0.0129942,-7.77293e-08,0.674346,3.47929e-10,-0.544929,0.149872,0.0157937,-0.0509025,-0.160338,0,-0,0.000148733,-8.97333e-05,0.00012499,5.00601e-05,5.07411e-10,-7.82367e-08,9.88843e-09,-8.81251e-08,-0.0819416,0,-0.0110941
4.382,-2.99884e-07,6.02274e-07,-0.0127977,-7.81994e-08,0.675637,3.48886e-10,-0.541967,0.149884,0.0157553,-0.0509188,-0.160334,0,-0,0.000148136,-8.91876e-05,0.000124556,4.99964e-05,5.09201e-10,-7.87086e-08,9.97208e-09,-8.86807e-08,-0.0765907,0,-0.00133119
4.383,-2.98563e-07,5.91238e-07,-0.0126202,-7.84113e-08,0.672694,3.46707e-10,-0.539045,0.149859,0.0157163,-0.0509389,-0.160343,0,-0,0.000147529,-8.87685e-05,0.000124064,4.92771e-05,5.05989e-10,-7.89173e-08,9.9437e-09,-8.8861e-08,-0.0516647,0,0.0236575
4.384,-2.95673e-07,5.77892e-07,-0.012457,-7.83886e-08,0.666527,3.42165e-10,-0.536229,0.149807,0.0156776,-0.0509613,-0.160363,0,-0,0.000146929,-8.83189e-05,0.000123597,4.90988e-05,4.98352e-10,-7.88869e-08,9.82546e-09,-8.87124e-08,-0.0445576,0,0.0274434
4.385,-2.91448e-07,5.62595e-07,-0.0123058,-7.81486e-08,0.657518,3.3559e-10,-0.533388,0.14973,0.0156378,-0.0509865,-0.160391,0,-0,0.000146311,-8.80462e-05,0.000122999,4.63979e-05,4.86925e-10,-7.86355e-08,9.62854e-09,-8.82641e-08,-0.0445853,0,0.0212293
4.386,-2.88964e-07,5.51187e-07,-0.0121442,-7.81404e-08,0.652067,3.31645e-10,-0.530392,0.149683,0.0155965,-0.0510096,-0.160408,0,-0,0.000145673,-8.79582e-05,0.000122325,4.5684e-05,4.79969e-10,-7.86203e-08,9.52705e-09,-8.81474e-08,-0.0374657,0,0.0259281
4.387,-2.85198e-07,5.37806e-07,-0.0119946,-7.79408e-08,0.643812,3.25719e-10,-0.527592,0.149613,0.015557,-0.051034,-0.160434,0,-0,0.000145061,-8.76619e-05,0.000121798,4.67573e-05,4.69838e-10,-7.84106e-08,9.35196e-09,-8.77626e-08,-0.0374869,0,0.0204412
4.388,-2.85276e-07,5.3256e-07,-0.011818,-7.82823e-08,0.644124,3.25942e-10,-0.524735,0.149617,0.0155186,-0.0510512,-0.160433,0,-0,0.000144463,-8.72345e-05,0.000121359,4.92016e-05,4.69553e-10,-7.87519e-08,9.39832e-09,-8.81502e-08,-0.0642618,0,-0.00303918
4.389,-2.84708e-07,5.26331e-07,-0.0116502,-7.85545e-08,0.642833,3.2502e-10,-0.521933,0.149606,0.0154803,-0.0510695,-0.160436,0,-0,0.000143868,-8.68309e-05,0.00012082,4.63437e-05,4.68103e-10,-7.90227e-08,9.40713e-09,-8.84298e-08,-0.0606971,0,0.00213372
4.39,-2.82614e-07,5.17464e-07,-0.0114963,-7.86059e-08,0.638058,3.21622e-10,-0.519102,0.149566,0.0154405,-0.0510913,-0.160451,0,-0,0.000143253,-8.66218e-05,0.000120208,4.43741e-05,4.62614e-10,-7.90685e-08,9.32578e-09,-8.83943e-08,-0.0464306,0,0.0144937
4.391,-2.81586e-07,5.11088e-07,-0.0113367,-7.88042e-08,0.63571,3.19958e-10,-0.51605,0.149547,0.0153982,-0.0511123,-0.160458,0,-0,0.000142599,-8.67417e-05,0.000119404,4.09737e-05,4.59754e-10,-7.9264e-08,9.30617e-09,-8.85701e-08,-0.0428659,0,0.0188323
4.392,-2.80306e-07,5.04636e-07,-0.0111821,-7.8958e-08,0.63285,3.17938e-10,-0.513074,0.149523,0.0153565,-0.0511334,-0.160467,0,-0,0.000141955,-8.67861e-05,0.00011874,4.34651e-05,4.56253e-10,-7.94143e-08,9.27185e-09,-8.86861e-08,-0.0482336,0,0.0136397
4.393,-2.79847e-07,5.00129e-07,-0.0110236,-7.92291e-08,0.631912,3.17276e-10,-0.510196,0.149516,0.0153164,-0.0511523,-0.16047,0,-0,0.000141334,-8.66227e-05,0.000118157,4.29438e-05,4.54916e-10,-7.9684e-08,9.28626e-09,-8.89702e-08,-0.062529,0,0.00137317
4.394,-2.79011e-07,4.95018e-07,-0.01087,-7.94575e-08,0.629935,3.15885e-10,-0.507399,0.1495,0.0152769,-0.0511717,-0.160476,0,-0,0.000140722,-8.63581e-05,0.000117643,4.46423e-05,4.52786e-10,-7.99102e-08,9.27656e-09,-8.91868e-08,-0.0571771,0,0.00761792
4.395,-2.776e-07,4.89064e-07,-0.0107239,-7.95943e-08,0.626603,3.13547e-10,-0.504768,0.149472,0.0152393,-0.0511913,-0.160486,0,-0,0.000140136,-8.59161e-05,0.000117215,4.5336e-05,4.49036e-10,-8.00434e-08,9.23127e-09,-8.92746e-08,-0.0428925,0,0.0212514
4.396,-2.75665e-07,4.82416e-07,-0.0105826,-7.96389e-08,0.622156,3.10442e-10,-0.502091,0.149434,0.0152005,-0.0512123,-0.1605,0,-0,0.000139535,-8.56165e-05,0.00011666,4.27743e-05,4.43768e-10,-8.00826e-08,9.15494e-09,-8.92376e-08,-0.0393301,0,0.0230753
4.397,-2.74315e-07,4.77125e-07,-0.0104393,-7.97627e-08,0.61908,3.08303e-10,-0.499374,0.149409,0.0151614,-0.0512325,-0.160509,0,-0,0.000138927,-8.53743e-05,0.000116127,4.41295e-05,4.40038e-10,-8.02027e-08,9.1128e-09,-8.93155e-08,-0.0464907,0,0.0156043
4.398,-2.72983e-07,4.72033e-07,-0.0102987,-7.98846e-08,0.615992,3.06163e-10,-0.496848,0.149383,0.0151247,-0.0512515,-0.160519,0,-0,0.000138356,-8.48571e-05,0.000115791,4.67816e-05,4.36325e-10,-8.03209e-08,9.07021e-09,-8.93911e-08,-0.0482889,0,0.0132937
4.399,-2.7161e-07,4.67078e-07,-0.0101599,-8.0002e-08,0.612851,3.03995e-10,-0.494507,0.149357,0.0150905,-0.0512694,-0.160529,0,-0,0.000137821,-8.40605e-05,0.000115597,5.01533e-05,4.32645e-10,-8.04347e-08,9.02612e-09,-8.94608e-08,-0.0536658,0,0.00716802
4.4,-2.70432e-07,4.62581e-07,-0.010022,-8.01447e-08,0.610066,3.02079e-10,-0.492321,0.149334,0.0150585,-0.0512861,-0.160537,0,-0,0.000137317,-8.30473e-05,0.00011545,5.04267e-05,4.29319e-10,-8.0574e-08,8.99128e-09,-8.95653e-08,-0.0536759,0,0.00661611
4.401,-2.68733e-07,4.57186e-07,-0.00989065,-8.02095e-08,0.605955,2.99262e-10,-0.490115,0.1493,0.0150257,-0.0513041,-0.16055,0,-0,0.000136803,-8.22094e-05,0.000115201,4.90891e-05,4.24793e-10,-8.06342e-08,8.92367e-09,-8.95579e-08,-0.0429527,0,0.0154689
4.402,-2.68109e-07,4.54142e-07,-0.0097534,-8.04244e-08,0.604597,2.98334e-10,-0.487789,0.149289,0.0149917,-0.0513205,-0.160554,0,-0,0.000136272,-8.15481e-05,0.000114891,4.90493e-05,4.2288e-10,-8.08473e-08,8.92268e-09,-8.977e-08,-0.064435,0,-0.00497424
4.403,-2.68042e-07,4.52201e-07,-0.00961512,-8.07439e-08,0.60444,2.98227e-10,-0.485495,0.149288,0.0149583,-0.0513357,-0.160554,0,-0,0.00013575,-8.08535e-05,0.000114599,4.98461e-05,4.22746e-10,-8.11666e-08,8.95507e-09,-9.01217e-08,-0.0644356,0,-0.00274851
4.404,-2.66995e-07,4.48398e-07,-0.00948547,-8.09208e-08,0.601777,2.96413e-10,-0.48321,0.149267,0.0149243,-0.0513532,-0.160562,0,-0,0.00013522,-8.02625e-05,0.000114237,4.92162e-05,4.20135e-10,-8.13409e-08,8.92591e-09,-9.02669e-08,-0.0411746,0,0.0201821
